ID_Objectif,ID_Projet,ID_Geo,Nom_Geo_1,Nom_Geo_2,ID_Localite,ID_Tache,Designation,Quantite_Prevue,ID_Materiel
63aee59a,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_BT,PBA 11C650,4.0,29ef61f5
f76b7771,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_BT,PBA 9A200,480.0,2ec17c4d
732766cc,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_BT,PBA 9A650,259.0,215ac167
f4190a5d,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_BT,PBA 9C650,38.0,9c6af0a4
11b9d43e,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_BT,PBA 9C800,1.0,526229bb
e2618d03,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_HTA,PBA 11A1250,5.0,058e9b6a
efcc84c4,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_HTA,PBA 12A800,5.0,46cfa5f8
8621f898,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_HTA,PBA 13A400,35.0,cd39f595
32eba73e,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_HTA,PBA 13C1250,1.0,50dc40e9
5d5892b9,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_HTA,PBA 13C800,18.0,d6344558
dc8d120a,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Cable_HTA,ASTER 54mm²,1091.0,e9e0a228
1046c187,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Cable_HTA,ASTER 75mm²,2180.0,630f858d
e805f2fd,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Cable_BT,PRC 50mm²,22761.0,8e6b4946
7ec1b0c1,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Cable_BT,PRC 70mm²,12571.0,59dc5a38
746de047,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_DMT,Point Double DMT-CC,5.0,a4425df9
e273ce8e,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_IACM,IACM,5.0,21f4f4d7
3e6beab5,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_TFO,Transformateur 160 kVA,5.0,8ae558c8
24ae6fb2,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_EP,EP,229.0,fbeef696
6a97f9f2,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Terre,Mise à la terre,216.0,002f1a3d
2a4c07f8,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Fouille_HTA,Fouille réseau haute tension,64.0,f03cfc0b
2c77da4d,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_Fouille_BT,Fouille réseau basse tension,758.0,e221b25e
332f83f7,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_BT,PBA 11C650,5.0,29ef61f5
03e64732,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_BT,PBA 9A200,66.0,2ec17c4d
53f2b20e,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_BT,PBA 9A650,39.0,215ac167
ad32dc26,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_BT,PBA 9C650,5.0,9c6af0a4
71169bac,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
89f19841,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
e0419913,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 13A400,8.0,cd39f595
fc331779,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 13C800,1.0,d6344558
41be1136,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 14A1000,19.0,ffbf33ef
c9282d92,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 14C1000,3.0,f74fbc64
cd50c45d,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_Cable_HTA,ASTER 54mm²,370.0,e9e0a228
87fead19,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_Cable_BT,PRC 50mm²,6020.0,8e6b4946
87fead20,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_Cable_BT,PRC 70mm²,350.0,59dc5a38
bec678c2,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
e579073d,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_IACM,IACM,1.0,21f4f4d7
d9d55cf8,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
cd78303a,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_EP,EP,52.0,fbeef696
ce98695d,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_Terre,Mise à la terre,40.0,002f1a3d
7b506150,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_Fouille_HTA,Fouille réseau haute tension,33.0,f03cfc0b
137d5858,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_Fouille_BT,Fouille réseau basse tension,121.0,e221b25e
b4a033ff,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_BT,PBA 11C650,5.0,29ef61f5
3fc7c3b6,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_BT,PBA 9A200,9.0,2ec17c4d
cb881354,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_BT,PBA 9A650,15.0,215ac167
1f880df6,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_BT,PBA 9C650,1.0,9c6af0a4
73e8b84d,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
7e9e477c,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
e48280eb,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_HTA,PBA 13A400,4.0,cd39f595
d5b2af21,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_HTA,PBA 13C800,7.0,d6344558
0be3e1d7,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_Cable_HTA,ASTER 54mm²,78.79,e9e0a228
532f881e,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_Cable_BT,PRC 50mm²,1830.0,8e6b4946
9a75a5bd,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
871f8a4a,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_IACM,IACM,1.0,21f4f4d7
13a91024,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
702b42a7,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_EP,EP,20.0,fbeef696
460b42b2,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_Terre,Mise à la terre,19.0,002f1a3d
3222c307,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_Fouille_HTA,Fouille réseau haute tension,13.0,f03cfc0b
02d5e652,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_Fouille_BT,Fouille réseau basse tension,30.0,e221b25e
a6107a5e,P2AE,e9e0a2281,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_PBA_BT,PBA 11C650,2.0,29ef61f5
0f5ae7cb,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_PBA_BT,PBA 9A200,34.0,2ec17c4d
d843b262,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_PBA_BT,PBA 9A650,31.0,215ac167
7fec8e1e,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_PBA_BT,PBA 9C650,6.0,9c6af0a4
1565b0147,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_PBA_HTA,PBA 12A800,2.0,46cfa5f8
c005f395,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_PBA_HTA,PBA 13C800,5.0,d6344558
392796c8,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_Cable_HTA,ASTER 54mm²,1221.0,e9e0a228
40b3eacd,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_Cable_BT,PRC 50mm²,1396.0,8e6b4946
cb7771dc,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_Cable_BT,PRC 70mm²,1862.0,59dc5a38
9919e9f5,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_EP,EP,29.0,fbeef696
84e99616,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_Terre,Mise à la terre,27.0,002f1a3d
9b0026f1,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_Fouille_HTA,Fouille réseau haute tension,7.0,f03cfc0b
fb3bba75,P2AE,,BORGOU,Tchaourou,BOR_Tcha_03,P2AE_Fouille_BT,Fouille réseau basse tension,73.0,e221b25e
55bc03aa,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_PBA_BT,PBA 9A200,12.0,2ec17c4d
a096ac30,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_PBA_BT,PBA 9A650,10.0,215ac167
bbc22fec,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_PBA_BT,PBA 9C650,3.0,9c6af0a4
1083c9ba,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_PBA_HTA,PBA 13A400,2.0,cd39f595
af84c445,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_PBA_HTA,PBA 13C800,1.0,d6344558
758bf13d,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_Cable_BT,PRC 50mm²,1133.0,8e6b4946
755b0540,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_Cable_BT,PRC 70mm²,191.0,59dc5a38
992b3bfd,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_EP,EP,13.0,fbeef696
71a159b7,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_Terre,Mise à la terre,10.0,002f1a3d
5990b71c,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_Fouille_HTA,Fouille réseau haute tension,3.0,f03cfc0b
ff3f3493,P2AE,,BORGOU,Tchaourou,BOR_Tcha_04,P2AE_Fouille_BT,Fouille réseau basse tension,25.0,e221b25e
404ad2fc,P2AE,,ALIBORI,Kandi,ALI_Kan_01,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
885b5bda,P2AE,,ALIBORI,Kandi,ALI_Kan_01,P2AE_IACM,IACM,1.0,21f4f4d7
9cd479ed,P2AE,,ALIBORI,Kandi,ALI_Kan_01,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
3a09df86,P2AE,,ALIBORI,Kandi,ALI_Kan_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
c8b06299,P2AE,,ALIBORI,Kandi,ALI_Kan_02,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
56aa1d2f,P2AE,,ALIBORI,Kandi,ALI_Kan_03,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
d5668efd,P2AE,,ALIBORI,Kandi,ALI_Kan_04,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
ad10f1c1,P2AE,,ALIBORI,Kandi,ALI_Kan_05,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
1a088064,P2AE,,ALIBORI,Kandi,ALI_Kan_06,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-92295bbb,P2AE,,ATACORA,Natitingou,ATA_Nat_11,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-219b9e6d,P2AE,,ALIBORI,Gogounou,ALI_Gog_04,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-9ec7b462,P2AE,,ALIBORI,Gogounou,ALI_Gog_05,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-8894ecde,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_HTA,PBA 11C650,6.0,26e8ec03
P2AE-OBJ-5b0259b2,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-0f012762,P2AE,,BORGOU,Tchaourou,BOR_Tcha_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-a0cc85b1,P2AE,,BORGOU,Tchaourou,BOR_Tcha_02,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-97682699,P2AE,,ATACORA,Natitingou,ATA_Nat_02,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-0a4c0354,P2AE,,ATACORA,Natitingou,ATA_Nat_03,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-e36effe8,P2AE,,ATACORA,Natitingou,ATA_Nat_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-a47036f9,P2AE,,ATACORA,Natitingou,ATA_Nat_14,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-edd4f5b2,P2AE,,ATACORA,Natitingou,ATA_Nat_09,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-36886d67,P2AE,,ATACORA,Natitingou,ATA_Nat_12,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-03b6a931,P2AE,,ATACORA,Natitingou,ATA_Nat_07,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-68ddf39f,P2AE,,ATACORA,Natitingou,ATA_Nat_08,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-3866cc76,P2AE,,ATACORA,Natitingou,ATA_Nat_05,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-6001a924,P2AE,,ATACORA,Natitingou,ATA_Nat_06,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-b20de8ad,P2AE,,ATACORA,Natitingou,ATA_Nat_04,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-cb6b2a52,P2AE,,ALIBORI,Gogounou,ALI_Gog_02,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-117b49a8,P2AE,,ALIBORI,Gogounou,ALI_Gog_03,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-1256cee9,P2AE,,ALIBORI,Gogounou,ALI_Gog_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-a1f2d054,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_HTA,PBA 11C650,4.0,26e8ec03
P2AE-OBJ-9d9f171a,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-0a96d740,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-0206d066,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-d3088a80,P2AE,,BORGOU,Parakou,BOR_Par_09,P2AE_PBA_HTA,PBA 11C650,5.0,26e8ec03
P2AE-OBJ-a3c4cb49,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-b47e558c,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-fcf635b8,P2AE,,DONGA,Djougou,DON_Djo_05,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-ee5e73ad,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_BT,PBA 9A650,28.0,215ac167
P2AE-OBJ-a10e0494,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_BT,PBA 9C650,9.0,9c6af0a4
P2AE-OBJ-ae005ce0,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_BT,PBA 9C800,1.0,526229bb
P2AE-OBJ-82c3bb9d,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-0d05c903,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_HTA,PBA 12A800,6.0,46cfa5f8
P2AE-OBJ-51817102,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_HTA,PBA 14A1000,8.0,ffbf33ef
P2AE-OBJ-b230a8a0,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_Cable_BT,PRC 50mm²,3185.0,8e6b4946
P2AE-OBJ-1789af48,P2AE,,DONGA,Bassila,DON_Bas_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-6e57c7fb,P2AE,,ALIBORI,Gogounou,ALI_Gog_04,P2AE_TFO,Transformateur 100 kVA,3.0,152ada8c
P2AE-OBJ-a021bb7f,P2AE,,DONGA,Djougou,DON_Djo_02,P2AE_Cable_HTA,ASTER 54mm²,20.0,e9e0a228
P2AE-OBJ-e4782e0e,P2AE,,DONGA,Bassila,DON_Bas_03,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-1035b0cb,P2AE,,DONGA,Djougou,DON_Djo_03,P2AE_PBA_HTA,PBA 11C650,3.0,26e8ec03
P2AE-OBJ-bf9c4727,P2AE,,DONGA,Djougou,DON_Djo_04,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-c642265d,P2AE,,DONGA,Ouaké,DON_Oua_01,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-8077c816,P2AE,,DONGA,Ouaké,DON_Oua_03,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-356514d7,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_HTA,PBA 13A400,9.0,cd39f595
P2AE-OBJ-65ef45ba,P2AE,,DONGA,Bassila,DON_Bas_02,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-53bc4f0f,P2AE,,DONGA,Djougou,DON_Djo_01,P2AE_PBA_HTA,PBA 11C650,5.0,26e8ec03
P2AE-OBJ-6ccf35fd,P2AE,c3a68e3f1,ALIBORI,Gogounou,ALI_Gog_01,P2AE_TFO,Transformateur 100 kVA,1.0,152ada8c
P2AE-OBJ-4ad58dee,P2AE,9c6af0a41,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_HTA,PBA 11C650,2.0,26e8ec03
P2AE-OBJ-d5c4a9c5,P2AE,9c6af0a41,DONGA,Ouaké,DON_Oua_02,P2AE_PBA_HTA,PBA 11C650,1.0,26e8ec03
P2AE-OBJ-01f1efcf,P2AE,f64fbc641,ATACORA,Natitingou,ATA_Nat_08,P2AE_IACM,IACM,1.0,21f4f4d7
