ID_Helper,ID_Objectif,ID_Localite,Localite,Departement,Commune,ID_Tache,Categorie,Designation,ID_Materiel,Unite,Qte_Prevue,Qte_Realisee,Quantite_Restante,Taux_Realisation,Poids,Qte_Prevue_Total,Avancement_Pondere,Statut,Avancement_HTA_Localite_pct,Avancement_BT_Localite_pct,Avancement_Global_Localite_pct,Nb_Anomalies_Signalees
HC-879,53f2b20e,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,39.0,41.0,0.0,1.0,0.42,115.0,0.14243478260869563,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-880,ad32dc26,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,5.0,2.0,3.0,0.4,0.42,115.0,0.007304347826086957,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-881,71169bac,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,34.0,0.008823529411764706,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-882,89f19841,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,34.0,0.008823529411764706,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-883,e0419913,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,8.0,6.0,2.0,0.75,0.3,34.0,0.05294117647058823,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-884,fc331779,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,1.0,1.0,0.0,1.0,0.3,34.0,0.008823529411764706,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-885,41be1136,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 14A1000,ffbf33ef,U,19.0,0.0,19.0,0.0,0.3,34.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-886,c9282d92,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 14C1000,f74fbc64,U,3.0,0.0,3.0,0.0,0.3,34.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-952,P2AE-OBJ-0f012762,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,0.0,1.0,0.0,0.3,34.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-892,d9d55cf8,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-894,ce98695d,BOR_Tcha_01,Kpakpanin,BORGOU,Tchaourou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,40.0,0.0,40.0,0.0,0.0667,40.0,0.0,En Cours,8.850243313101362,63.92236720632079,39.80077694109069,0
HC-921,40b3eacd,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,1396.0,1150.0,246.0,0.8237822349570201,0.3111,3258.0,0.10981123388581952,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-922,cb7771dc,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1862.0,1468.0,394.0,0.7883995703544576,0.3111,3258.0,0.14017642725598525,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-920,392796c8,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,1221.0,0.0,1221.0,0.0,0.3333,1221.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-923,9919e9f5,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_EP,Travaux BT,EP,fbeef696,U,29.0,0.0,29.0,0.0,0.1556,29.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-926,fb3bba75,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,73.0,64.0,9.0,0.8767123287671232,0.0467,73.0,0.04094246575342465,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-925,9b0026f1,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,7.0,0.0,7.0,0.0,0.0333,7.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-914,a6107a5e,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,2.0,1.0,1.0,0.5,0.42,73.0,0.005753424657534246,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-915,0f5ae7cb,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,34.0,32.0,2.0,0.9411764705882353,0.42,73.0,0.18410958904109587,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-916,d843b262,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,31.0,22.0,9.0,0.7096774193548387,0.42,73.0,0.12657534246575344,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-917,7fec8e1e,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,6.0,6.0,0.0,1.0,0.42,73.0,0.034520547945205475,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-918,1565b0147,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,2.0,0.0,2.0,0.0,0.3,7.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-919,c005f395,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,5.0,0.0,5.0,0.0,0.3,7.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-924,84e99616,BOR_Tcha_03,Kpessou,BORGOU,Tchaourou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,27.0,0.0,27.0,0.0,0.0667,27.0,0.0,En Cours,0.0,64.18248485199665,36.07055648682212,0
HC-847,8ed3259b,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,17090.0,16249.279999999999,840.7200000000012,0.9508063194850789,0.3111,27840.0,0.18157869999999995,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-848,f9076ae5,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,10750.0,10560.3,189.70000000000073,0.9823534883720929,0.3111,27840.0,0.11800680064655171,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-845,7q0985427,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,630.0,624.25,5.75,0.9908730158730159,0.3333,1990.0,0.10455403266331657,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-846,ff87e787,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Cable_HTA,Travaux HTA,ASTER 75mm²,630f858d,m,1360.0,1404.1,0.0,1.0,0.3333,1990.0,0.2277829145728643,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-849,b013d28d,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,3.0,3.0,0.0,1.0,0.0833,3.0,0.0833,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-852,9e8519f3,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_EP,Travaux BT,EP,fbeef696,U,183.0,0.0,183.0,0.0,0.1556,183.0,0.0,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-855,ba6c5e71,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,596.0,580.0,16.0,0.9731543624161074,0.0467,596.0,0.04544630872483221,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-854,ea81842f,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,50.0,51.0,0.0,1.0,0.0333,50.0,0.0333,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-850,07344f0a,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,3.0,3.0,0.0,1.0,0.0833,3.0,0.0833,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-837,1ab69bbe,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,3.0,5.0,0.0,1.0,0.42,593.0,0.0021247892074198987,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-838,7392a1487,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,377.0,379.0,0.0,1.0,0.42,593.0,0.2670151770657673,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-839,83729d0e,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,178.0,167.0,11.0,0.9382022471910112,0.42,593.0,0.11827993254637437,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-840,4cb8d0a2,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,35.0,34.0,1.0,0.9714285714285714,0.42,593.0,0.024080944350758852,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-841,f286993d,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,3.0,3.0,0.0,1.0,0.3,53.0,0.016981132075471698,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-842,4e732755,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,3.0,3.0,0.0,1.0,0.3,53.0,0.016981132075471698,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-843,1c48efae,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,27.0,27.0,0.0,1.0,0.3,53.0,0.15283018867924528,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-844,6cf9058a,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,17.0,17.0,0.0,1.0,0.3,53.0,0.09622641509433962,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-951,P2AE-OBJ-5b0259b2,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,3.0,3.0,0.0,1.0,0.3,53.0,0.016981132075471698,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-851,852e4b42,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,3.0,0.0,3.0,0.0,0.1667,3.0,0.0,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-853,8a069ed2,BOR_Par_08,Kpérou-Guéra,BORGOU,Parakou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,163.0,0.0,163.0,0.0,0.0667,163.0,0.0,En Cours,83.23201792541063,75.64570068410201,78.96850763579519,0
HC-868,e805f2fd,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,22761.0,0.0,22761.0,0.0,0.3111,35332.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-869,7ec1b0c1,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,12571.0,0.0,12571.0,0.0,0.3111,35332.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-866,dc8d120a,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,1091.0,0.0,1091.0,0.0,0.3333,3271.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-867,1046c187,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Cable_HTA,Travaux HTA,ASTER 75mm²,630f858d,m,2180.0,0.0,2180.0,0.0,0.3333,3271.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-870,746de047,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,5.0,0.0,5.0,0.0,0.0833,5.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-873,24ae6fb2,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_EP,Travaux BT,EP,fbeef696,U,229.0,0.0,229.0,0.0,0.1556,229.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-876,2c77da4d,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,758.0,728.0,30.0,0.9604221635883905,0.0467,758.0,0.044851715039577834,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-875,2a4c07f8,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,64.0,39.0,25.0,0.609375,0.0333,64.0,0.020292187500000003,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-871,e273ce8e,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,5.0,0.0,5.0,0.0,0.0833,5.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-856,63aee59a,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,4.0,4.0,0.0,1.0,0.42,782.0,0.0021483375959079286,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-857,f76b7771,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,480.0,443.0,37.0,0.9229166666666667,0.42,782.0,0.23792838874680308,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-858,732766cc,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,259.0,250.0,9.0,0.9652509652509652,0.42,782.0,0.1342710997442455,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-859,f4190a5d,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,38.0,34.0,4.0,0.8947368421052632,0.42,782.0,0.01826086956521739,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-860,11b9d43e,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,1.0,0.0,1.0,0.0,0.42,782.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-861,e2618d03,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,5.0,4.0,1.0,0.8,0.3,69.0,0.017391304347826087,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-862,efcc84c4,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,5.0,4.0,1.0,0.8,0.3,69.0,0.017391304347826087,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-863,8621f898,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,35.0,22.0,13.0,0.6285714285714286,0.3,69.0,0.09565217391304348,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-864,32eba73e,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 13C1250,50dc40e9,U,1.0,0.0,1.0,0.0,0.3,69.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-865,5d5892b9,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,18.0,7.0,11.0,0.3888888888888889,0.3,69.0,0.030434782608695653,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-972,P2AE-OBJ-d3088a80,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,5.0,2.0,3.0,0.4,0.3,69.0,0.008695652173913044,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-872,3e6beab5,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,5.0,0.0,5.0,0.0,0.1667,5.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-874,6a97f9f2,BOR_Par_09,Okédama,BORGOU,Parakou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,216.0,0.0,216.0,0.0,0.0667,216.0,0.0,En Cours,18.98763925305574,43.74166690248493,32.89940279203494,0
HC-906,532f881e,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,1830.0,958.0,872.0,0.5234972677595628,0.3111,1830.0,0.16286,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-905,0be3e1d7,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,78.79,0.0,78.79,0.0,0.3333,78.79,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-907,9a75a5bd,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-910,702b42a7,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_EP,Travaux BT,EP,fbeef696,U,20.0,0.0,20.0,0.0,0.1556,20.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-913,02d5e652,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,30.0,32.0,0.0,1.0,0.0467,30.0,0.0467,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-912,3222c307,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,13.0,1.0,12.0,0.07692307692307693,0.0333,13.0,0.002561538461538462,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-908,871f8a4a,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-897,b4a033ff,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,5.0,4.0,1.0,0.8,0.42,30.0,0.056,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-898,3fc7c3b6,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,9.0,9.0,0.0,1.0,0.42,30.0,0.126,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-899,cb881354,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,15.0,13.0,2.0,0.8666666666666667,0.42,30.0,0.182,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-900,1f880df6,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,1.0,1.0,0.0,1.0,0.42,30.0,0.013999999999999999,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-901,73e8b84d,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,0.0,1.0,0.0,0.3,14.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-902,7e9e477c,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,14.0,0.021428571428571425,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-903,e48280eb,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,4.0,0.0,4.0,0.0,0.3,14.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-904,d5b2af21,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,7.0,0.0,7.0,0.0,0.3,14.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-953,P2AE-OBJ-a0cc85b1,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,0.0,1.0,0.0,0.3,14.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-909,13a91024,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-911,460b42b2,BOR_Tcha_02,Sakana-Kpéba,BORGOU,Tchaourou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,19.0,0.0,19.0,0.0,0.0667,19.0,0.0,En Cours,2.3992509141023985,58.75012498750125,34.068442143352556,0
HC-828,70f53b98,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,32600.0,0.0,32600.0,0.0,0.3111,49229.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-829,ba715ede,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,16629.0,0.0,16629.0,0.0,0.3111,49229.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-826,14c7b85c,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,1868.0,0.0,1868.0,0.0,0.3333,3423.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-827,5feadc2f,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_Cable_HTA,Travaux HTA,ASTER 75mm²,630f858d,m,1555.0,0.0,1555.0,0.0,0.3333,3423.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-830,6664c2c8,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,6.0,0.0,6.0,0.0,0.0833,6.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-833,27bc4230,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_EP,Travaux BT,EP,fbeef696,U,366.0,0.0,366.0,0.0,0.1556,366.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-836,9effd2fc,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,1066.0,934.0,132.0,0.8761726078799249,0.0467,1066.0,0.040917260787992495,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-835,f13dcd0e,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,93.0,87.0,6.0,0.9354838709677419,0.0333,93.0,0.03115161290322581,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-831,0380d004,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,6.0,0.0,6.0,0.0,0.0833,6.0,0.0,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-817,9f18285d,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,16.0,6.0,10.0,0.375,0.42,1066.0,0.0023639774859287054,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-818,0be0e267,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,623.0,613.0,10.0,0.9839486356340289,0.42,1066.0,0.24151969981238275,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-819,fc4d9735,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,374.0,344.0,30.0,0.9197860962566845,0.42,1066.0,0.13553470919324578,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
HC-820,866a8b06,BOR_Par_07,Thian,BORGOU,Parakou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,53.0,53.0,0.0,1.0,0.42,1066.0,0.020881801125703564,En Cours,26.754200346720893,44.11733310721461,36.51228095811837,0
